WID,TYPE,x,y,WORKER,SERIAL,NAICS,ESS_CLASS
1,hf,-87.211274,30.47511,4528,1,999999,
2,hf,-87.23176,30.428708,3936,2,999999,
3,hf,-87.217065,30.515089,4120,3,999999,
4,hf,-87.216352,30.479081,600,4,999999,
5,w,-87.204132,30.5289,16,480494,999999,
6,w,-87.277644,30.380607,1,480516,523930,Essential
7,w,-87.2234693375483,30.4703497888764,1,480518,541990,Essential*
8,w,-87.270561,30.409659,1,480544,541618,Essential*
9,w,-87.2491899999999,30.44456,4,480555,236220,Essential
10,w,-87.207462,30.408714,5,480559,531210,Essential
11,w,-87.4236825,30.298563,1,480576,531210,Essential
12,w,-87.207534,30.47733,2,480583,443142,Essential
13,w,-87.3041535,30.525093,4,480663,561990,Essential*
14,w,-87.18894,30.525633,3,480667,561730,Essential*
15,w,-87.2098697547552,30.4119448031286,6,480689,561499,Essential*
16,w,-87.250554,30.411675,1,480695,999999,
17,w,-87.294114,30.533193,5,480700,524210,Essential
18,w,-87.312730264751,30.4302267608489,14,480702,423930,Nonessential
19,w,-87.187824,30.511422,3,480712,561990,Essential*
20,w,-87.2241299999999,30.42632,1,480715,621111,Essential
21,w,-87.2159766558828,30.4144231264494,4,480718,524210,Essential
22,w,-87.211422,30.409533,2,480720,541110,Essential
23,w,-87.216045,30.4099475,2,480764,561210,Essential
24,w,-87.2241299999999,30.42632,1,480768,621111,Essential
25,w,-87.3025425,30.50829,1,480783,561990,Essential*
26,w,-87.2393625,30.467727,3,480788,441310,Essential
27,w,-87.4267515,30.301965,1,480793,722410,Essential*
28,w,-87.222231,30.482964,1,480798,722511,Essential*
29,w,-87.288021,30.555279,1,480803,561730,Essential*
30,w,-87.2417205,30.456774,1,480808,238310,Essential*
31,w,-87.188832,30.495366,1,480812,621399,Essential
32,w,-87.2255115,30.471696,2,480835,531312,Essential
33,w,-87.2715915,30.562884,2,480839,561720,Essential
34,w,-87.318333,30.45159,1,480861,561790,Essential*
35,w,-87.4098135,30.32343,1,480867,999999,
36,w,-87.257331,30.533355,2,480891,446130,Essential
37,w,-87.1727805,30.517587,1,480898,621210,Essential
38,w,-87.2023815,30.426255,1,480910,624190,Essential
39,w,-87.2993025,30.500244,8,480949,541990,Essential*
40,w,-87.396903,30.39696,1,480964,561990,Essential*
41,w,-87.29739,30.407625,1,480965,541618,Essential*
42,w,-87.2065125,30.4425,1,480972,813410,Nonessential
43,w,-87.1741125,30.488175,3,480984,561990,Essential*
44,w,-87.348483,30.598506,1,480986,561990,Essential*
45,w,-87.3820935,30.670425,1,480993,561790,Essential*
46,w,-87.2798157937898,30.5671030772565,1,481018,561990,Essential*
47,w,-87.284421,30.571929,1,481036,311811,Essential
48,w,-87.2111205,30.49524,2,481056,531210,Essential
49,w,-87.213024,30.408138,12,481058,711110,Nonessential
50,w,-87.2129835,30.403413,6,481077,621399,Essential
51,w,-87.208803,30.42306,8,481101,442110,Nonessential
52,w,-87.2215425,30.527262,1,481104,621111,Essential
53,w,-87.17553,30.469122,1,481106,561990,Essential*
54,w,-87.2130735,30.411144,3,481117,999999,
55,w,-87.2655435,30.462858,3,481135,561622,Essential
56,w,-87.4240663273892,30.3191593810192,2,481136,531210,Essential
57,w,-87.355152,30.356343,1,481154,531110,Essential
58,w,-87.20973,30.474243,1,481161,722511,Essential*
59,w,-87.213501,30.468798,1,481176,621210,Essential
60,w,-87.212304,30.424995,1,481216,445110,Essential
61,w,-87.2093115,30.481848,4,481239,811420,Nonessential
62,w,-87.312924,30.566907,1,481256,811122,Essential
63,w,-87.3126315,30.515058,1,481263,445110,Essential
64,w,-87.217803,30.424653,2,481264,541618,Essential*
65,w,-87.22638,30.410883,1,481271,541618,Essential*
66,w,-87.490773,30.315258,1,481297,812112,Nonessential
67,w,-87.280533,30.510162,2,481298,611610,Essential*
68,w,-87.20973,30.474243,7,481332,812112,Nonessential
69,w,-87.4026,30.340314,1,481362,813910,Essential*
70,w,-87.22494,30.481128,2,481376,621111,Essential
71,w,-87.27543,30.41496,1,481394,531210,Essential
72,w,-87.2121915,30.476466,2,481400,621111,Essential
73,w,-87.376563,30.548637,3,481406,451140,Nonessential
74,w,-87.307533,30.463002,1,481407,711219,Nonessential
75,w,-87.180723,30.459447,1,481418,999999,
76,w,-87.2242605,30.499308,1,481442,452210,
77,w,-87.240042,30.494943,1,481447,611699,Essential*
78,w,-87.2145225,30.499884,1,481468,532490,Essential
79,w,-87.2234774765899,30.494122455566,1,481525,541820,Essential*
80,w,-87.1962856274442,30.4818727391761,3,481529,621999,Essential
81,w,-87.2928952825943,30.5882936395265,1,481544,541618,Essential*
82,w,-87.2242605,30.499308,2,481560,621320,Essential
83,w,-87.1957935,30.509613,1,481572,561990,Essential*
84,w,-87.276501,30.536622,4,481590,999999,
85,w,-87.2800515,30.578292,76,481609,541512,Essential
86,w,-87.220044,30.4344,2,481629,722511,Essential*
87,w,-87.384033,30.396708,1,481659,813110,Essential*
88,w,-87.2607015,30.496932,3,481671,999999,
89,w,-87.3061335,30.582702,6,481675,453310,Nonessential
90,w,-87.24015,30.432789,1,481676,453998,Nonessential
91,w,-87.3070335,30.511998,2,481692,624410,Essential
92,w,-87.4007235,30.55896,1,481710,713990,Nonessential
93,w,-87.3550305,30.405825,1,481748,624410,Essential
94,w,-87.2841015,30.466008,2,481758,541511,Essential
95,w,-87.3228844753724,30.4211203447562,2,481767,453110,Nonessential
96,w,-87.3099,30.591729,1,481790,811111,Essential
97,w,-87.2293005,30.547305,1,481791,238350,Essential*
98,w,-87.2410905,30.429549,1,481833,445220,Essential
99,w,-87.20973,30.474243,2,481839,453220,Nonessential
100,w,-87.383313,30.560823,1,481864,238330,Essential*
101,w,-87.366681,30.686634,1,481891,423120,Essential
102,w,-87.3820035,30.718062,1,481933,813110,Essential*
103,w,-87.3622125,30.551103,1,481936,238320,Essential*
104,w,-87.2233515,30.533994,1,481946,561790,Essential*
105,w,-87.3004815,30.569517,1,481949,238910,Essential
106,w,-87.214041,30.409632,38,481961,541110,Essential
107,w,-87.1874325,30.499335,1,481981,721110,Essential
108,w,-87.1752825,30.430935,1,482003,999999,
109,w,-87.211701,30.53547,4,482007,561990,Essential*
110,w,-87.232824,30.48966,1,482009,561499,Essential*
111,w,-87.273612,30.533697,1,482025,532111,Essential*
112,w,-87.2445915,30.464154,1,482026,621310,Essential
113,w,-87.360912,30.332979,1,482049,531210,Essential
114,w,-87.194781,30.48228,1,482073,611620,Essential*
115,w,-87.2388684089281,30.4584362678623,31,482074,447190,Essential
116,w,-87.2154547130851,30.4127464297387,1,482081,541211,Essential
117,w,-87.217281,30.410325,13,482112,541110,Essential
118,w,-87.215103,30.406356,1,482115,541110,Essential
119,w,-87.311394,30.596724,1,482122,524210,Essential
120,w,-87.234732,30.45204,1,482130,441310,Essential
121,w,-87.2409105,30.432384,9,482148,722310,Essential*
122,w,-87.2104635,30.421287,1,482154,541611,Essential*
123,w,-87.2560305,30.458385,1,482170,813110,Essential*
124,w,-87.25725,30.415077,1,482183,531312,Essential
125,w,-87.2399925,30.427929,5,482185,624230,Essential
126,w,-87.246783,30.426309,1,482196,999999,
127,w,-87.2745624,30.3519547000001,1,482203,928110,Essential
128,w,-87.248691,30.565503,1,482212,339910,Nonessential
129,w,-87.203214,30.476178,47,482216,531210,Essential
130,w,-87.311952,30.533418,1,482231,813312,Essential*
131,w,-87.2051715,30.436353,4,482234,621340,Essential
132,w,-87.2469405,30.395025,1,482269,541110,Essential
133,w,-87.247044,30.477384,2,482270,561520,Nonessential
134,w,-87.1634205,30.490425,1,482293,561499,Essential*
135,w,-87.216045,30.4099475,13,482319,811122,Essential
136,w,-87.24177,30.419415,1,482335,451140,Nonessential
137,w,-87.2382105,30.508515,3,482336,517919,Essential*
138,w,-87.22404,30.467574,1,482342,621111,Essential
139,w,-87.2552925,30.426453,1,482344,541512,Essential
140,w,-87.268131,30.462129,19,482359,812112,Nonessential
141,w,-87.2517015,30.491397,1,482378,441110,Nonessential
142,w,-87.2950005,30.430404,1,482394,812112,Nonessential
143,w,-87.243363,30.430989,1,482423,561990,Essential*
144,w,-87.2597835,30.49074,1,482436,445110,Essential
145,w,-87.2876899999999,30.4269600000001,1,482441,999999,
146,w,-87.244281,30.532086,1,482470,722511,Essential*
147,w,-87.2534835,30.447207,1,482485,813110,Essential*
148,w,-87.220251,30.523437,1,482494,813110,Essential*
149,w,-87.3301905,30.771477,1,482523,112990,Essential
150,w,-87.21945,30.442167,2,482543,999999,
151,w,-87.3402615,30.498183,47,482557,448120,Nonessential
152,w,-87.1962705,30.453372,1,482580,999999,
153,w,-87.223662,30.495735,1,482582,512240,Nonessential
154,w,-87.299172,30.583737,7,482593,491110,Essential
155,w,-87.247332,30.39498,1,482636,541990,Essential*
156,w,-87.247341,30.422214,1,482637,813110,Essential*
157,w,-87.2281215,30.49506,2,482640,812112,Nonessential
158,w,-87.246153,30.549087,1,482643,541921,Nonessential
159,w,-87.255603,30.390102,1,482644,561510,Nonessential
160,w,-87.1801425,30.509334,2,482652,541430,Nonessential
161,w,-87.335343,30.723066,1,482660,812910,Nonessential
162,w,-87.2914481791018,30.3968489050786,1,482669,445120,Essential
163,w,-87.307074,30.48633,1,482684,452319,
164,w,-87.2743840742369,30.406496007429,1,482693,339950,Nonessential
165,w,-87.386274,30.380814,1,482729,541990,Essential*
166,w,-87.2079435,30.495033,1,482751,448190,Essential*
167,w,-87.3938835,30.322305,1,482753,454390,Nonessential
168,w,-87.228972,30.410145,2,482762,722330,Essential*
169,w,-87.335082,30.609063,2,482767,624410,Essential
170,w,-87.3266535,30.610359,1,482793,561990,Essential*
171,w,-87.3259515,30.439746,7,482815,531210,Essential
172,w,-87.2486325,30.480696,1,482829,441228,Nonessential
173,w,-87.190254,30.509406,1,482842,999999,
174,w,-87.171624,30.485286,4,482904,561990,Essential*
175,w,-87.2633925,30.396528,1,482905,722513,Essential*
176,w,-87.225363,30.480399,1,482906,238320,Essential*
177,w,-87.2236935,30.494484,29,482956,812112,Nonessential
178,w,-87.2715915,30.562884,1,482961,561720,Essential
179,w,-87.260643,30.461517,1,482965,561990,Essential*
180,w,-87.2808435,30.513969,13,482966,238140,Essential*
181,w,-87.2178615,30.518505,1,482993,621111,Essential
182,w,-87.3107899999999,30.7206800000001,1,483024,115115,Essential
183,w,-87.348474,30.72303,1,483032,441228,Nonessential
184,w,-87.321213,30.441717,1,483034,813990,Essential*
185,w,-87.2429715,30.433455,2,483040,999999,
186,w,-87.3203805,30.430539,1,483084,424210,Essential
187,w,-87.2499105,30.433203,7,483091,238140,Essential*
188,w,-87.2195535,30.514086,1,483133,621111,Essential
189,w,-87.23196,30.465927,39,483154,453998,Nonessential
190,w,-87.19605,30.487374,1,483174,561990,Essential*
191,w,-87.330573,30.524499,2,483181,541611,Essential*
192,w,-87.330861,30.463182,2,483218,562998,Essential
193,w,-87.2903835,30.511593,3,483252,236220,Essential
194,w,-87.1782615,30.518343,3,483266,453910,Essential
195,w,-87.265224,30.569832,1,483272,713940,Nonessential
196,w,-87.4803825,30.904677,1,483321,541618,Essential*
197,w,-87.288993,30.452274,1,483322,238140,Essential*
198,w,-87.273603,30.387546,1,483344,813910,Essential*
199,w,-87.2048115,30.525687,14,483369,561990,Essential*
200,w,-87.292323,30.555135,1,483374,561990,Essential*
201,w,-87.2345668846234,30.4450354408004,1,483377,485210,Essential*
202,w,-87.2541405,30.477285,1,483404,523991,Essential
203,w,-87.220881,30.415032,1,483413,531320,Essential
204,w,-87.24357,30.50937,1,483424,811412,Essential
205,w,-87.2914481791018,30.3968489050786,1,483456,424490,Essential
206,w,-87.218982,30.531483,1,483472,621111,Essential
207,w,-87.3080505,30.41046,1,483475,238320,Essential*
208,w,-87.223221,30.430512,1,483484,238990,Essential*
209,w,-87.2324325,30.411144,1,483486,238220,Essential*
210,w,-87.3226935,30.437703,1,483512,323111,Essential*
211,w,-87.2025435,30.490443,1,483536,624410,Essential
212,w,-87.1778925,30.461544,1,483540,813110,Essential*
213,w,-87.2093097052271,30.4955719776513,16,483541,561622,Essential
214,w,-87.273171,30.436578,3,483554,561730,Essential*
215,w,-87.286311,30.584853,1,483563,334511,Essential
216,w,-87.1659956242683,30.4965261452859,1,483567,561990,Essential*
217,w,-87.42222,30.33639,4,483574,561990,Essential*
218,w,-87.284772,30.498426,1,483607,238320,Essential*
219,w,-87.3110115,30.498588,1,483626,531190,Essential
220,w,-87.332661,30.564432,1,483634,541990,Essential*
221,w,-87.238761423036,30.4684291549913,2,483644,722513,Essential*
222,w,-87.23205,30.429558,2,483667,621111,Essential
223,w,-87.2121915,30.476466,57,483712,621111,Essential
224,w,-87.3007425,30.422187,1,483713,541990,Essential*
225,w,-87.20973,30.474243,1,483743,722515,Essential*
226,w,-87.2220735,30.506229,1,483745,445110,Essential
227,w,-87.2707573203883,30.3460754663946,1,483755,813110,Essential*
228,w,-87.315012,30.464505,2,483766,561990,Essential*
229,w,-87.2086445543175,30.4807774379473,1,483770,532281,
230,w,-87.3273105,30.629529,16,483796,999999,
231,w,-87.345504,30.738024,1,483803,561611,Essential
232,w,-87.171462,30.462795,1,483809,512290,Nonessential
233,w,-87.237882,30.531996,1,483812,541940,Essential
234,w,-87.2734077227771,30.3502155144462,16,483874,928110,Essential
235,w,-87.1747425,30.49929,2,483900,611511,Essential*
236,w,-87.203934,30.465918,24,483906,524210,Essential
237,w,-87.2491899999999,30.44456,1,483946,722513,Essential*
238,w,-87.3207297772104,30.4689036481005,1,483984,561990,Essential*
239,w,-87.227244,30.446838,6,483989,713950,Nonessential
240,w,-87.2745624,30.3519547000001,1,483993,928110,Essential
241,w,-87.255603,30.399183,3,484003,339950,Nonessential
242,w,-87.1586505,30.490092,1,484004,561499,Essential*
243,w,-87.333894,30.41946,1,484019,531210,Essential
244,w,-87.285474,30.381822,1,484054,561990,Essential*
245,w,-87.239331,30.452319,6,484068,523930,Essential
246,w,-87.275844,30.489858,7,484080,531312,Essential
247,w,-87.2049915,30.467673,8,484083,541430,Nonessential
248,w,-87.2194725,30.508686,2,484092,722511,Essential*
249,w,-87.3192105,30.444012,2,484099,541618,Essential*
250,w,-87.2230005,30.411252,1,484108,442110,Nonessential
251,w,-87.332004,30.482118,1,484144,311811,Essential
252,w,-87.2665425,30.574782,1,484145,238990,Essential*
253,w,-87.2176725,30.512772,1,484171,531110,Essential
254,w,-87.2072235,30.421737,1,484190,621498,Essential
255,w,-87.208533,30.49614,6,484196,443142,Essential
256,w,-87.263523,30.565044,1,484207,561990,Essential*
257,w,-87.20964,30.494106,2,484226,423120,Essential
258,w,-87.237801,30.53007,1,484239,313210,Essential*
259,w,-87.355791,30.380526,1,484254,488999,Essential
260,w,-87.2731935,30.561237,1,484260,541990,Essential*
261,w,-87.2396505,30.43818,2,484261,713120,Nonessential
262,w,-87.3058905,30.462174,1,484273,812112,Nonessential
263,w,-87.248142,30.467475,2,484274,999999,
264,w,-87.235353,30.416445,5,484294,812220,Essential
265,w,-87.1932915,30.514113,1,484309,713940,Nonessential
266,w,-87.178383,30.486789,1,484310,561990,Essential*
267,w,-87.208533,30.49614,190,484317,443142,Essential
268,w,-87.20091,30.459924,1,484333,813319,Essential*
269,w,-87.285213,30.387024,1,484334,561210,Essential
270,w,-87.2121915,30.476466,1,484350,621111,Essential
271,w,-87.3445005,30.374667,1,484416,238990,Essential*
272,w,-87.2879547412181,30.3524153124514,1,484437,621111,Essential
273,w,-87.2230005,30.485349,1,484463,621210,Essential
274,w,-87.2197425,30.412782,3,484478,621111,Essential
275,w,-87.20973,30.474243,3,484490,561499,Essential*
276,w,-87.2681535,30.523356,1,484491,331318,Essential
277,w,-87.1722575419588,30.4987741751438,1,484495,238320,Essential*
278,w,-87.2803125,30.432906,1,484522,624120,Essential
279,w,-87.4338525,30.296916,6,484530,999999,
280,w,-87.293781,30.469086,1,484544,541990,Essential*
281,w,-87.252102,30.43872,2,484559,531390,Essential
282,w,-87.2330009205305,30.431698485564,1,484566,621111,Essential
283,w,-87.3497925,30.595068,1,484588,541990,Essential*
284,w,-87.260358292289,30.501619737045,1,484632,999999,
285,w,-87.3106605,30.413529,1,484647,561110,Essential*
286,w,-87.328161,30.559032,1,484654,541990,Essential*
287,w,-87.295221,30.409155,1,484697,999999,
288,w,-87.238143,30.429774,13,484745,531110,Essential
289,w,-87.211881,30.423474,1,484768,561720,Essential
290,w,-87.2496315,30.453219,3,484781,811192,Nonessential
291,w,-87.209892,30.403233,1,484785,531312,Essential
292,w,-87.2241299999999,30.42632,1,484809,621111,Essential
293,w,-87.1938225,30.499326,1,484852,541618,Essential*
294,w,-87.345801,30.337002,1,484878,713940,Nonessential
295,w,-87.2209935,30.539079,3,484891,531210,Essential
296,w,-87.2087157217653,30.4808394813633,2,484899,453998,Nonessential
297,w,-87.35805,30.830967,1,484909,237310,Essential
298,w,-87.2497125,30.507966,1,484926,611620,Essential*
299,w,-87.305004,30.604365,1,484943,561990,Essential*
300,w,-87.2110523573302,30.4755609604857,1,484965,621111,Essential
301,w,-87.251202,30.470409,1,484969,423730,Essential
302,w,-87.2110523573302,30.4755609604857,2,484973,621111,Essential
303,w,-87.30567,30.490992,1,485026,236115,Essential
304,w,-87.1992,30.414132,1,485032,236116,Essential
305,w,-87.310782,30.515364,2,485046,722511,Essential*
306,w,-87.26382,30.559707,1,485076,453210,Nonessential
307,w,-87.2729415,30.44052,1,485086,337212,Nonessential
308,w,-87.307263,30.46149,1,485098,812112,Nonessential
309,w,-87.3888705,30.638772,2,485101,561990,Essential*
310,w,-87.2400915,30.430557,2,485105,453998,Nonessential
311,w,-87.423462,30.319272,1,485116,531210,Essential
312,w,-87.2976825,30.474756,1,485135,541820,Essential*
313,w,-87.163191,30.50316,1,485142,541690,Essential*
314,w,-87.176304,30.446199,1,485154,922160,Essential
315,w,-87.217281,30.410325,2,485162,541110,Essential
316,w,-87.3333315,30.480705,2,485173,999999,
317,w,-87.2105029129188,30.5317370306821,1,485183,999999,
318,w,-87.1753905,30.499632,1,485190,445120,Essential
319,w,-87.2315325,30.452904,2,485208,442110,Nonessential
320,w,-87.2908425,30.539727,1,485209,448150,Nonessential
321,w,-87.2121915,30.476466,8,485224,621111,Essential
322,w,-87.3471915,30.366396,1,485227,811412,Essential
323,w,-87.18633,30.516363,3,485241,512120,Nonessential
324,w,-87.315804,30.54195,1,485261,561622,Essential
325,w,-87.214041,30.409632,1,485282,541110,Essential
326,w,-87.241833,30.417309,1,485294,561612,Essential
327,w,-87.2256915,30.492927,18,485297,453220,Nonessential
328,w,-87.1969635,30.521988,1,485336,423510,Essential
329,w,-87.229971,30.468348,1,485363,238220,Essential*
330,w,-87.335082,30.41199,1,485398,813110,Essential*
331,w,-87.214464,30.525498,1,485408,531312,Essential
332,w,-87.227271,30.426696,1,485411,561510,Nonessential
333,w,-87.3849105,30.326778,1,485417,999999,
334,w,-87.3570703831542,30.369775100228,1,485424,561730,Essential*
335,w,-87.279012,30.41361,7,485436,813110,Essential*
336,w,-87.276762,30.45663,1,485455,561499,Essential*
337,w,-87.28578,30.470778,1,485493,561990,Essential*
338,w,-87.3742815,30.384504,2,485552,561790,Essential*
339,w,-87.220791,30.530664,1,485570,999999,
340,w,-87.2202825,30.474909,1,485580,423610,Essential
341,w,-87.255603,30.399183,1,485584,444190,Essential
342,w,-87.216111,30.446028,4,485620,813312,Essential*
343,w,-87.17654475,30.480984,1,485626,999999,
344,w,-87.223662,30.495735,12,485638,999999,
345,w,-87.360363,30.703005,1,485658,532289,
346,w,-87.218541,30.415626,4,485667,999999,
347,w,-87.268941,30.472659,1,485677,447190,Essential
348,w,-87.193881,30.453498,1,485691,453998,Nonessential
349,w,-87.3043425,30.449664,1,485723,238220,Essential*
350,w,-87.214113,30.417237,1,485725,812112,Nonessential
351,w,-87.30333,30.469032,1,485732,561990,Essential*
352,w,-87.3508441940891,30.4690337665844,1,485737,561990,Essential*
353,w,-87.19542,30.4977000000001,5,485761,999999,
354,w,-87.2902125,30.552912,1,485794,624410,Essential
355,w,-87.377913,30.326004,1,485796,561990,Essential*
356,w,-87.2867835,30.415419,17,485825,485113,Essential
357,w,-87.3965925,30.379005,1,485842,561720,Essential
358,w,-87.2291835,30.526254,1,485854,999999,
359,w,-87.214653,30.430242,5,485863,561990,Essential*
360,w,-87.2024734967304,30.4955154876896,4,485865,999999,
361,w,-87.337944,30.564144,1,485879,441320,Essential
362,w,-87.2093115,30.481848,1,485889,812112,Nonessential
363,w,-87.3080415,30.465594,2,485890,711190,Nonessential
364,w,-87.286131,30.477708,1,485923,541990,Essential*
365,w,-87.206031,30.480894,8,485941,722511,Essential*
366,w,-87.2406443374087,30.4323354193463,6,485965,812112,Nonessential
367,w,-87.2686035,30.467583,1,485993,561990,Essential*
368,w,-87.4598512131918,30.9661237174034,1,486006,443142,Essential
369,w,-87.217281,30.410325,10,486021,541110,Essential
370,w,-87.1994115,30.46806,1,486037,623311,Essential
371,w,-87.316083,30.468465,3,486051,561510,Nonessential
372,w,-87.445251,30.296124,6,486062,722511,Essential*
373,w,-87.1955235,30.487707,3,486073,323111,Essential*
374,w,-87.278004,30.417165,1,486080,812112,Nonessential
375,w,-87.212344551254,30.4733396707226,1,486094,621399,Essential
376,w,-87.2965198836121,30.3969009636713,1,486105,621111,Essential
377,w,-87.35373,30.418722,1,486112,236116,Essential
378,w,-87.211521,30.444309,2,486120,453998,Nonessential
379,w,-87.2964135,30.408642,1,486169,561790,Essential*
380,w,-87.1832835,30.424986,1,486175,812320,Essential
381,w,-87.27417,30.37518,1,486178,999999,
382,w,-87.316173,30.422304,1,486213,452319,
383,w,-87.219531,30.414537,11,486222,999999,
384,w,-87.2242749638028,30.4789808544465,1,486232,453998,Nonessential
385,w,-87.206896396608,30.42306398681,1,486250,562991,Essential
386,w,-87.168222,30.479553,1,486258,561990,Essential*
387,w,-87.206814,30.497769,2,486277,238310,Essential*
388,w,-87.1582725,30.492963,1,486302,561990,Essential*
389,w,-87.2733735,30.545217,1,486314,236115,Essential
390,w,-87.20973,30.474243,22,486329,448120,Nonessential
391,w,-87.2965198836121,30.3969009636713,1,486338,621111,Essential
392,w,-87.327342,30.589173,1,486342,624410,Essential
393,w,-87.2659035,30.47103,5,486348,561720,Essential
394,w,-87.3447525,30.701745,1,486358,524210,Essential
395,w,-87.31305,30.449979,1,486359,561990,Essential*
396,w,-87.2384535,30.490218,1,486365,441310,Essential
397,w,-87.176322,30.433032,1,486425,238130,Essential*
398,w,-87.321744,30.377835,1,486434,561990,Essential*
399,w,-87.2194725,30.508686,1,486449,531312,Essential
400,w,-87.215211,30.449043,1,486464,561499,Essential*
401,w,-87.3325125,30.454542,1,486474,238320,Essential*
402,w,-87.213114,30.475215,2,486498,621111,Essential
403,w,-87.2621505,30.530403,1,486509,561499,Essential*
404,w,-87.488523,30.288447,2,486511,532490,Essential
405,w,-87.2484435,30.519207,2,486513,541219,Essential
406,w,-87.2121915,30.476466,1,486518,561499,Essential*
407,w,-87.18462,30.504177,2,486531,561740,Nonessential
408,w,-87.249564,30.568788,1,486542,453220,Nonessential
409,w,-87.335721,30.484746,1,486558,811490,Essential
410,w,-87.2629335,30.453066,1,486562,812910,Nonessential
411,w,-87.1874325,30.499335,2,486571,531210,Essential
412,w,-87.2879547412181,30.3524153124514,1,486581,621210,Essential
413,w,-87.2883405,30.545235,1,486609,813990,Essential*
414,w,-87.2797005,30.450357,2,486620,541990,Essential*
415,w,-87.2183925,30.528288,1,486622,453310,Nonessential
416,w,-87.2358257236676,30.4433273841537,4,486658,921190,Essential
417,w,-87.292044,30.45105,1,486662,541219,Essential
418,w,-87.1766415,30.469743,2,486707,531312,Essential
419,w,-87.2846415,30.381219,1,486725,561720,Essential
420,w,-87.23619,30.441177,3,486765,999999,
421,w,-87.283341,30.562056,2,486777,999999,
422,w,-87.2093115,30.41091,1,486778,531210,Essential
423,w,-87.2723025,30.549159,1,486807,561730,Essential*
424,w,-87.307281,30.534588,1,486814,561499,Essential*
425,w,-87.2511525,30.482379,1,486819,922120,Essential
426,w,-87.2407035,30.44178,1,486826,811111,Essential
427,w,-87.284952,30.517875,6,486869,488999,Essential
428,w,-87.237963,30.413304,7,486890,713990,Nonessential
429,w,-87.4892513409176,30.9945338708791,1,486891,713290,Nonessential
430,w,-87.2204970970468,30.4092356053659,1,486945,999999,
431,w,-87.2703405,30.966255,1,486950,445110,Essential
432,w,-87.226632,30.428127,1,486969,541990,Essential*
433,w,-87.2124705,30.407445,25,486989,999999,
434,w,-87.2111025,30.481128,1,486998,999999,
435,w,-87.214131,30.406005,3,487016,722511,Essential*
436,w,-87.3107899999999,30.7206800000001,1,487030,444220,Essential*
437,w,-87.240051,30.414105,7,487035,561730,Essential*
438,w,-87.287391,30.554586,1,487074,561730,Essential*
439,w,-87.1974135,30.458565,1,487094,453998,Nonessential
440,w,-87.2111205,30.49524,20,487099,531210,Essential
441,w,-87.2194279454098,30.4120545247515,12,487107,541110,Essential
442,w,-87.452991,30.315123,1,487113,561990,Essential*
443,w,-87.203052,30.42702,2,487116,541110,Essential
444,w,-87.3582435,30.497913,1,487142,813110,Essential*
445,w,-87.23619,30.44988,4,487156,999999,
446,w,-87.2867925,30.445686,1,487160,541211,Essential
447,w,-87.2368159135283,30.4558520175958,1,487163,999999,
448,w,-87.2370229927349,30.5190602015619,1,487204,561990,Essential*
449,w,-87.19659,30.458223,1,487211,238220,Essential*
450,w,-87.311853,30.457044,1,487223,812112,Nonessential
451,w,-87.206571,30.510378,20,487227,621310,Essential
452,w,-87.265674,30.407859,1,487255,561990,Essential*
453,w,-87.2230005,30.411252,20,487287,321918,Essential*
454,w,-87.287301,30.478716,1,487290,561110,Essential*
455,w,-87.2165925,30.443886,2,487313,722511,Essential*
456,w,-87.335181,30.404178,1,487317,442210,Nonessential
457,w,-87.3212805,30.463614,2,487338,238330,Essential*
458,w,-87.219432,30.414024,3,487358,531110,Essential
459,w,-87.25248,30.519333,4,487370,445110,Essential
460,w,-87.2110523573302,30.4755609604857,2,487385,621111,Essential
461,w,-87.3412825867624,30.3662120322996,2,487392,238910,Essential
462,w,-87.346143,30.407013,1,487419,531312,Essential
463,w,-87.32988,30.544884,1,487442,561499,Essential*
464,w,-87.2076735,30.424806,1,487470,541614,Essential*
465,w,-87.245172,30.562758,1,487471,561990,Essential*
466,w,-87.3214335,30.422754,1,487472,611620,Essential*
467,w,-87.18462,30.504177,1,487478,531110,Essential
468,w,-87.324624,30.467052,1,487480,423430,Essential
469,w,-87.255801,30.470022,1,487486,999999,
470,w,-87.1984305,30.431079,1,487538,453998,Nonessential
471,w,-87.261831,30.432285,19,487547,423930,Nonessential
472,w,-87.3134235,30.928185,6,487560,812910,Nonessential
473,w,-87.2619883541686,30.5894365532428,1,487573,454390,Nonessential
474,w,-87.183792,30.513528,2,487612,561990,Essential*
475,w,-87.2474805,30.464892,2,487614,524210,Essential
476,w,-87.2150535,30.413565,2,487618,448310,Nonessential
477,w,-87.280731,30.448269,2,487644,561790,Essential*
478,w,-87.2872515,30.460554,1,487649,541219,Essential
479,w,-87.30522,30.447342,1,487665,561720,Essential
480,w,-87.2491899999999,30.44456,11,487666,812111,Nonessential
481,w,-87.3907241237598,30.5357757811706,2,487671,561720,Essential
482,w,-87.2491899999999,30.44456,1,487677,811310,Essential
483,w,-87.20543,30.4906500000001,1,487678,999999,
484,w,-87.2177793038899,30.4087715189802,6,487682,921120,Essential
485,w,-87.2195535,30.514086,1,487698,621320,Essential
486,w,-87.218892,30.412854,29,487702,813920,Essential*
487,w,-87.2188515,30.534003,55,487708,621111,Essential
488,w,-87.269814,30.418209,1,487717,445210,Essential
489,w,-87.2875035,30.417057,2,487728,445120,Essential
